DATE_OF_SURVEY,YEAR,MONTH,DAY,REGION,BED,BED_NAME,HARVESTED,TOTAL,AVAILABLE,DATE_PREVIOUS_SURVEY,Notes
09/22/1981,1981,9,22,"Southern","27","Coal Oil Point",-99999,-99999,-99999,01/01/1800," "
09/22/1981,1981,9,22,"Southern","28","Naples",-99999,-99999,-99999,01/01/1800," "
09/22/1981,1981,9,22,"Southern","29","El Refugio",-99999,-99999,-99999,01/01/1800," "
09/22/1981,1981,9,22,"Southern","30","Tajiguas",-99999,0,0,08/28/1981," "
09/22/1981,1981,9,22,"Southern","31","Gaviota",-99999,0,0,08/28/1981," "
09/22/1981,1981,9,22,"Southern","32","San Augustine",-99999,1400,1000,08/28/1981," "
09/22/1981,1981,9,22,"Southern","33","Point Conception",-99999,1000,900,08/28/1981," "
09/22/1981,1981,9,22,"Southern","34","Point Arguello",-99999,-99999,-99999,01/01/1800," "
09/22/1981,1981,9,22,"Southern","101","San Clemente Island (S)",-99999,0,0,08/09/1981," "
09/22/1981,1981,9,22,"Southern","102","San Clemente Island (W)",-99999,100,50,08/09/1981," "
09/22/1981,1981,9,22,"Southern","103","San Clemente Island (N)",-99999,100,50,08/09/1981," "
09/22/1981,1981,9,22,"Southern","104","San Clemente Island (E)",-99999,-99999,-99999,01/01/1800," "
09/22/1981,1981,9,22,"Southern","105","Santa Catalina Island",-99999,-99999,-99999,01/01/1800," "
09/22/1981,1981,9,22,"Southern","106","Santa Barbara Island",-99999,0,0,08/28/1981," "
09/22/1981,1981,9,22,"Southern","109","Anacapa Island",-99999,-99999,-99999,01/01/1800," "
09/22/1981,1981,9,22,"Southern","110","Santa Cruz Island (N)",-99999,0,0,08/28/1981," "
09/22/1981,1981,9,22,"Southern","111","Santa Cruz Island (W)",-99999,0,0,08/28/1981," "
09/22/1981,1981,9,22,"Southern","112","Santa Cruz Island (N)",-99999,-99999,-99999,01/01/1800," "
09/22/1981,1981,9,22,"Southern","113","Santa Rosa Island (SE)",-99999,300,200,08/28/1981," "
09/22/1981,1981,9,22,"Southern","114","Santa Rosa Island (SW)",-99999,600,400,08/28/1981," "
09/22/1981,1981,9,22,"Southern","115","Santa Rosa Island (NW)",-99999,900,800,08/28/1981," "
09/22/1981,1981,9,22,"Southern","116","Santa Rosa Island (NE)",-99999,-99999,-99999,01/01/1800," "
09/22/1981,1981,9,22,"Southern","117","San Miguel Island (S)",-99999,1400,1200,08/28/1981," "
09/22/1981,1981,9,22,"Southern","118","San Miguel Island (N)",-99999,100,0,08/28/1981," "
09/22/1981,1981,9,22,"Southern","107A","San Nicolas Island",-99999,700,500,08/28/1981," "
09/22/1981,1981,9,22,"Southern","107B","San Nicolas Island (Foul)",-99999,200,100,08/28/1981," "
09/22/1981,1981,9,22,"Southern","108A","San Nicolas Island (Rockpile)",-99999,800,700,08/28/1981," "
09/22/1981,1981,9,22,"Southern","108B","San Nicolas Island (Westend)",-99999,0,0,08/28/1981," "
09/22/1981,1981,9,22,"Southern","108C","San Nicolas Island (Barrack)",-99999,300,200,08/28/1981," "
10/16/1981,1981,10,16,"Southern","1","Imperial Beach",-99999,-99999,-99999,01/01/1800," "
10/16/1981,1981,10,16,"Southern","2","Coronado",-99999,1000,1250,09/22/1981," "
10/16/1981,1981,10,16,"Southern","3","Point Loma",-99999,1000,1250,09/22/1981," "
10/16/1981,1981,10,16,"Southern","4","Del Mar",-99999,800,600,09/22/1981," "
10/16/1981,1981,10,16,"Southern","5","Encinitas",-99999,0,0,09/22/1981," "
10/16/1981,1981,10,16,"Southern","6","Las Flores",-99999,0,0,09/22/1981," "
10/16/1981,1981,10,16,"Southern","7","San Onofre",-99999,0,0,09/22/1981," "
10/16/1981,1981,10,16,"Southern","8","Capistrano Beach",-99999,0,0,09/22/1981," "
10/16/1981,1981,10,16,"Southern","9","San Clemente",-99999,-99999,-99999,01/01/1800," "
10/16/1981,1981,10,16,"Southern","10","Corona Del Mar",-99999,-99999,-99999,01/01/1800," "
10/16/1981,1981,10,16,"Southern","13","Palos Verdes",-99999,200,100,08/28/1981," "
10/16/1981,1981,10,16,"Southern","14","Redondo Beach",-99999,100,0,08/28/1981," "
10/16/1981,1981,10,16,"Southern","15","Pacific Palisades",-99999,-99999,-99999,01/01/1800," "
10/16/1981,1981,10,16,"Southern","16","Malibu",-99999,0,0,08/28/1981," "
10/16/1981,1981,10,16,"Southern","17","Point Dume",-99999,500,300,08/28/1981," "
10/16/1981,1981,10,16,"Southern","18","Ventura",-99999,-99999,-99999,01/01/1800," "
10/16/1981,1981,10,16,"Southern","19","Rincon Point",-99999,-99999,-99999,01/01/1800," "
10/16/1981,1981,10,16,"Southern","20","Carpinteria",-99999,0,0,08/28/1981," "
10/16/1981,1981,10,16,"Southern","21","Summerland",-99999,0,0,09/22/1981," "
10/16/1981,1981,10,16,"Southern","22","Santa Barbara",-99999,0,0,09/22/1981," "
10/16/1981,1981,10,16,"Southern","23","Santa Barbara Breakwater",-99999,-99999,-99999,01/01/1800," "
10/16/1981,1981,10,16,"Southern","24","Arroyo Burro",-99999,-99999,-99999,01/01/1800," "
10/16/1981,1981,10,16,"Southern","25","Hope Ranch",-99999,-99999,-99999,01/01/1800," "
10/16/1981,1981,10,16,"Southern","26","Goleta",-99999,0,0,08/28/1981," "
10/16/1981,1981,10,16,"Southern","27","Coal Oil Point",-99999,0,0,06/22/1981," "
10/16/1981,1981,10,16,"Southern","28","Naples",-99999,0,0,08/28/1981," "
10/16/1981,1981,10,16,"Southern","29","El Refugio",-99999,0,0,08/28/1981," "
10/16/1981,1981,10,16,"Southern","30","Tajiguas",-99999,1000,800,09/22/1981," "
10/16/1981,1981,10,16,"Southern","31","Gaviota",-99999,2000,1500,09/22/1981," "
10/16/1981,1981,10,16,"Southern","32","San Augustine",-99999,800,600,09/22/1981," "
10/16/1981,1981,10,16,"Southern","33","Point Conception",-99999,600,400,09/22/1981," "
10/16/1981,1981,10,16,"Southern","34","Point Arguello",-99999,-99999,-99999,01/01/1800," "
10/16/1981,1981,10,16,"Southern","101","San Clemente Island (S)",-99999,0,0,09/22/1981," "
10/16/1981,1981,10,16,"Southern","102","San Clemente Island (W)",-99999,0,0,09/22/1981," "
10/16/1981,1981,10,16,"Southern","103","San Clemente Island (N)",-99999,0,0,09/22/1981," "
10/16/1981,1981,10,16,"Southern","104","San Clemente Island (E)",-99999,-99999,-99999,01/01/1800," "
10/16/1981,1981,10,16,"Southern","105","Santa Catalina Island",-99999,-99999,-99999,01/01/1800," "
10/16/1981,1981,10,16,"Southern","106","Santa Barbara Island",-99999,100,50,09/22/1981," "
10/16/1981,1981,10,16,"Southern","109","Anacapa Island",-99999,-99999,-99999,01/01/1800," "
10/16/1981,1981,10,16,"Southern","110","Santa Cruz Island (N)",-99999,0,0,09/22/1981," "
10/16/1981,1981,10,16,"Southern","111","Santa Cruz Island (W)",-99999,-99999,-99999,01/01/1800," "
10/16/1981,1981,10,16,"Southern","112","Santa Cruz Island (N)",-99999,-99999,-99999,01/01/1800," "
10/16/1981,1981,10,16,"Southern","113","Santa Rosa Island (SE)",-99999,-99999,-99999,01/01/1800," "
10/16/1981,1981,10,16,"Southern","114","Santa Rosa Island (SW)",-99999,-99999,-99999,01/01/1800," "
10/16/1981,1981,10,16,"Southern","115","Santa Rosa Island (NW)",-99999,-99999,-99999,01/01/1800," "
10/16/1981,1981,10,16,"Southern","116","Santa Rosa Island (NE)",-99999,-99999,-99999,01/01/1800," "
10/16/1981,1981,10,16,"Southern","117","San Miguel Island (S)",-99999,-99999,-99999,01/01/1800," "
10/16/1981,1981,10,16,"Southern","118","San Miguel Island (N)",-99999,-99999,-99999,01/01/1800," "
10/16/1981,1981,10,16,"Southern","107A","San Nicolas Island",-99999,200,100,09/22/1981," "
10/16/1981,1981,10,16,"Southern","107B","San Nicolas Island (Foul)",-99999,100,0,09/22/1981," "
10/16/1981,1981,10,16,"Southern","108A","San Nicolas Island (Rockpile)",-99999,400,300,09/22/1981," "
10/16/1981,1981,10,16,"Southern","108B","San Nicolas Island (Westend)",-99999,0,0,09/22/1981," "
10/16/1981,1981,10,16,"Southern","108C","San Nicolas Island (Barrack)",-99999,0,0,09/22/1981," "
10/20/1981,1981,10,20,"Southern","1","Imperial Beach",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","2","Coronado",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","3","Point Loma",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","4","Del Mar",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","5","Encinitas",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","6","Las Flores",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","7","San Onofre",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","8","Capistrano Beach",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","9","San Clemente",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","10","Corona Del Mar",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","13","Palos Verdes",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","14","Redondo Beach",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","15","Pacific Palisades",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","16","Malibu",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","17","Point Dume",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","18","Ventura",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","19","Rincon Point",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","20","Carpinteria",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","21","Summerland",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","22","Santa Barbara",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","23","Santa Barbara Breakwater",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","24","Arroyo Burro",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","25","Hope Ranch",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","26","Goleta",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","27","Coal Oil Point",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","28","Naples",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","29","El Refugio",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","30","Tajiguas",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","31","Gaviota",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","32","San Augustine",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","33","Point Conception",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","34","Point Arguello",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","101","San Clemente Island (S)",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","102","San Clemente Island (W)",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","103","San Clemente Island (N)",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","104","San Clemente Island (E)",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","105","Santa Catalina Island",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","106","Santa Barbara Island",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","109","Anacapa Island",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","110","Santa Cruz Island (N)",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","111","Santa Cruz Island (W)",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","112","Santa Cruz Island (N)",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","113","Santa Rosa Island (SE)",-99999,400,300,09/22/1981," "
10/20/1981,1981,10,20,"Southern","114","Santa Rosa Island (SW)",-99999,900,600,09/22/1981," "
10/20/1981,1981,10,20,"Southern","115","Santa Rosa Island (NW)",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","116","Santa Rosa Island (NE)",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","117","San Miguel Island (S)",-99999,600,400,09/22/1981," "
10/20/1981,1981,10,20,"Southern","118","San Miguel Island (N)",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","107A","San Nicolas Island",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","107B","San Nicolas Island (Foul)",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","108A","San Nicolas Island (Rockpile)",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","108B","San Nicolas Island (Westend)",-99999,-99999,-99999,01/01/1800," "
10/20/1981,1981,10,20,"Southern","108C","San Nicolas Island (Barrack)",-99999,-99999,-99999,01/01/1800," "
11/04/1981,1981,11,4,"Southern","1","Imperial Beach",-99999,-99999,-99999,01/01/1800," "
11/04/1981,1981,11,4,"Southern","2","Coronado",-99999,1500,1250,10/16/1981," "
11/04/1981,1981,11,4,"Southern","3","Point Loma",-99999,1500,1250,10/16/1981," "
11/04/1981,1981,11,4,"Southern","4","Del Mar",-99999,1500,1200,10/16/1981," "
11/04/1981,1981,11,4,"Southern","5","Encinitas",-99999,0,0,10/16/1981," "
11/04/1981,1981,11,4,"Southern","6","Las Flores",-99999,500,400,10/16/1981," "
11/04/1981,1981,11,4,"Southern","7","San Onofre",-99999,0,0,10/16/1981," "
11/04/1981,1981,11,4,"Southern","8","Capistrano Beach",-99999,0,0,10/16/1981," "
11/04/1981,1981,11,4,"Southern","9","San Clemente",-99999,-99999,-99999,01/01/1800," "
11/04/1981,1981,11,4,"Southern","10","Corona Del Mar",-99999,-99999,-99999,01/01/1800," "
11/04/1981,1981,11,4,"Southern","13","Palos Verdes",-99999,0,0,10/16/1981," "
11/04/1981,1981,11,4,"Southern","14","Redondo Beach",-99999,300,200,10/16/1981," "
11/04/1981,1981,11,4,"Southern","15","Pacific Palisades",-99999,-99999,-99999,01/01/1800," "
11/04/1981,1981,11,4,"Southern","16","Malibu",-99999,0,0,10/16/1981," "
11/04/1981,1981,11,4,"Southern","17","Point Dume",-99999,1500,1200,10/16/1981," "
11/04/1981,1981,11,4,"Southern","18","Ventura",-99999,-99999,-99999,01/01/1800," "
11/04/1981,1981,11,4,"Southern","19","Rincon Point",-99999,-99999,-99999,01/01/1800," "
11/04/1981,1981,11,4,"Southern","20","Carpinteria",-99999,0,0,10/16/1981," "
11/04/1981,1981,11,4,"Southern","21","Summerland",-99999,0,0,10/16/1981," "
11/04/1981,1981,11,4,"Southern","22","Santa Barbara",-99999,0,0,10/16/1981," "
11/04/1981,1981,11,4,"Southern","23","Santa Barbara Breakwater",-99999,-99999,-99999,01/01/1800," "
11/04/1981,1981,11,4,"Southern","24","Arroyo Burro",-99999,-99999,-99999,01/01/1800," "
11/04/1981,1981,11,4,"Southern","25","Hope Ranch",-99999,-99999,-99999,01/01/1800," "
11/04/1981,1981,11,4,"Southern","26","Goleta",-99999,300,200,10/16/1981," "
11/04/1981,1981,11,4,"Southern","27","Coal Oil Point",-99999,-99999,-99999,01/01/1800," "
11/04/1981,1981,11,4,"Southern","28","Naples",-99999,0,0,10/16/1981," "
11/04/1981,1981,11,4,"Southern","29","El Refugio",-99999,800,600,10/16/1981," "
11/04/1981,1981,11,4,"Southern","30","Tajiguas",-99999,2500,2000,10/16/1981," "
11/04/1981,1981,11,4,"Southern","31","Gaviota",-99999,5000,4500,10/16/1981," "
11/04/1981,1981,11,4,"Southern","32","San Augustine",-99999,3500,3000,10/16/1981," "
11/04/1981,1981,11,4,"Southern","33","Point Conception",-99999,-99999,-99999,01/01/1800," "
11/04/1981,1981,11,4,"Southern","34","Point Arguello",-99999,-99999,-99999,01/01/1800," "
11/04/1981,1981,11,4,"Southern","101","San Clemente Island (S)",-99999,0,0,10/16/1981," "
11/04/1981,1981,11,4,"Southern","102","San Clemente Island (W)",-99999,400,300,10/16/1981," "
11/04/1981,1981,11,4,"Southern","103","San Clemente Island (N)",-99999,200,100,10/16/1981," "
11/04/1981,1981,11,4,"Southern","104","San Clemente Island (E)",-99999,-99999,-99999,01/01/1800," "
11/04/1981,1981,11,4,"Southern","105","Santa Catalina Island",-99999,-99999,-99999,01/01/1800," "
11/04/1981,1981,11,4,"Southern","106","Santa Barbara Island",-99999,400,300,10/16/1981," "
11/04/1981,1981,11,4,"Southern","109","Anacapa Island",-99999,-99999,-99999,01/01/1800," "
11/04/1981,1981,11,4,"Southern","110","Santa Cruz Island (N)",-99999,0,0,10/16/1981," "
11/04/1981,1981,11,4,"Southern","111","Santa Cruz Island (W)",-99999,0,0,09/22/1981," "
11/04/1981,1981,11,4,"Southern","112","Santa Cruz Island (N)",-99999,-99999,-99999,01/01/1800," "
11/04/1981,1981,11,4,"Southern","113","Santa Rosa Island (SE)",-99999,500,400,10/20/1981," "
11/04/1981,1981,11,4,"Southern","114","Santa Rosa Island (SW)",-99999,1200,1000,10/20/1981," "
11/04/1981,1981,11,4,"Southern","115","Santa Rosa Island (NW)",-99999,2000,1500,09/22/1981," "
11/04/1981,1981,11,4,"Southern","116","Santa Rosa Island (NE)",-99999,-99999,-99999,01/01/1800," "
11/04/1981,1981,11,4,"Southern","117","San Miguel Island (S)",-99999,1400,1200,10/20/1981," "
11/04/1981,1981,11,4,"Southern","118","San Miguel Island (N)",-99999,0,0,09/22/1981," "
11/04/1981,1981,11,4,"Southern","107A","San Nicolas Island",-99999,400,300,10/16/1981," "
11/04/1981,1981,11,4,"Southern","107B","San Nicolas Island (Foul)",-99999,200,100,10/16/1981," "
11/04/1981,1981,11,4,"Southern","108A","San Nicolas Island (Rockpile)",-99999,1200,1000,10/16/1981," "
11/04/1981,1981,11,4,"Southern","108B","San Nicolas Island (Westend)",-99999,0,0,10/16/1981," "
11/04/1981,1981,11,4,"Southern","108C","San Nicolas Island (Barrack)",-99999,-99999,-99999,01/01/1800," "
12/29/1981,1981,12,29,"Southern","1","Imperial Beach",-99999,-99999,-99999,01/01/1800," "
12/29/1981,1981,12,29,"Southern","2","Coronado",-99999,2250,2000,11/04/1981," "
12/29/1981,1981,12,29,"Southern","3","Point Loma",-99999,2250,2000,11/04/1981," "
12/29/1981,1981,12,29,"Southern","4","Del Mar",-99999,600,500,11/04/1981," "
12/29/1981,1981,12,29,"Southern","5","Encinitas",-99999,100,0,11/04/1981," "
12/29/1981,1981,12,29,"Southern","6","Las Flores",-99999,600,500,11/04/1981," "
12/29/1981,1981,12,29,"Southern","7","San Onofre",-99999,-99999,-99999,01/01/1800," "
12/29/1981,1981,12,29,"Southern","8","Capistrano Beach",-99999,-99999,-99999,01/01/1800," "
12/29/1981,1981,12,29,"Southern","9","San Clemente",-99999,-99999,-99999,01/01/1800," "
12/29/1981,1981,12,29,"Southern","10","Corona Del Mar",-99999,-99999,-99999,01/01/1800," "
12/29/1981,1981,12,29,"Southern","13","Palos Verdes",-99999,-99999,-99999,01/01/1800," "
12/29/1981,1981,12,29,"Southern","14","Redondo Beach",-99999,-99999,-99999,01/01/1800," "
12/29/1981,1981,12,29,"Southern","15","Pacific Palisades",-99999,-99999,-99999,01/01/1800," "
12/29/1981,1981,12,29,"Southern","16","Malibu",-99999,-99999,-99999,01/01/1800," "
12/29/1981,1981,12,29,"Southern","17","Point Dume",-99999,-99999,-99999,01/01/1800," "
12/29/1981,1981,12,29,"Southern","18","Ventura",-99999,-99999,-99999,01/01/1800," "
12/29/1981,1981,12,29,"Southern","19","Rincon Point",-99999,-99999,-99999,01/01/1800," "
12/29/1981,1981,12,29,"Southern","20","Carpinteria",-99999,0,0,11/04/1981," "
12/29/1981,1981,12,29,"Southern","21","Summerland",-99999,0,0,11/04/1981," "
12/29/1981,1981,12,29,"Southern","22","Santa Barbara",-99999,0,0,11/04/1981," "
12/29/1981,1981,12,29,"Southern","23","Santa Barbara Breakwater",-99999,-99999,-99999,01/01/1800," "
12/29/1981,1981,12,29,"Southern","24","Arroyo Burro",-99999,-99999,-99999,01/01/1800," "
12/29/1981,1981,12,29,"Southern","25","Hope Ranch",-99999,-99999,-99999,01/01/1800," "
12/29/1981,1981,12,29,"Southern","26","Goleta",-99999,-99999,-99999,01/01/1800," "
12/29/1981,1981,12,29,"Southern","27","Coal Oil Point",-99999,-99999,-99999,01/01/1800," "
12/29/1981,1981,12,29,"Southern","28","Naples",-99999,0,0,11/04/1981," "
12/29/1981,1981,12,29,"Southern","29","El Refugio",-99999,-99999,-99999,01/01/1800," "
12/29/1981,1981,12,29,"Southern","30","Tajiguas",-99999,4000,3500,11/04/1981," "
12/29/1981,1981,12,29,"Southern","31","Gaviota",-99999,7000,6000,11/04/1981," "
12/29/1981,1981,12,29,"Southern","32","San Augustine",-99999,2000,1500,11/04/1981," "
12/29/1981,1981,12,29,"Southern","33","Point Conception",-99999,-99999,-99999,01/01/1800," "
12/29/1981,1981,12,29,"Southern","34","Point Arguello",-99999,-99999,-99999,01/01/1800," "
12/29/1981,1981,12,29,"Southern","101","San Clemente Island (S)",-99999,300,200,11/04/1981," "
12/29/1981,1981,12,29,"Southern","102","San Clemente Island (W)",-99999,1500,1200,11/04/1981," "
12/29/1981,1981,12,29,"Southern","103","San Clemente Island (N)",-99999,1000,800,11/04/1981," "
12/29/1981,1981,12,29,"Southern","104","San Clemente Island (E)",-99999,-99999,-99999,01/01/1800," "
12/29/1981,1981,12,29,"Southern","105","Santa Catalina Island",-99999,-99999,-99999,01/01/1800," "
12/29/1981,1981,12,29,"Southern","106","Santa Barbara Island",-99999,-99999,-99999,01/01/1800," "
12/29/1981,1981,12,29,"Southern","109","Anacapa Island",-99999,-99999,-99999,01/01/1800," "
12/29/1981,1981,12,29,"Southern","110","Santa Cruz Island (N)",-99999,-99999,-99999,01/01/1800," "
